 esta  126000 &  2.990E-01 &   3 &   10 &  9.299E-01 &  3.100E-01 &  9.299E-02 &  1.132E+02 \\
 esta  127000 &  3.172E-01 &   5 &   17 &  1.357E+00 &  2.714E-01 &  7.982E-02 &  1.060E+02 \\
 esta  128000 &  3.148E-01 &   4 &   11 &  9.772E-01 &  2.443E-01 &  8.884E-02 &  1.115E+02 \\
 esta  129000 &  1.574E-01 &   1 &    2 &  1.738E-01 &  1.738E-01 &  8.691E-02 &  6.103E+01 \\
 esta  130000 &  3.105E-01 &   3 &    6 &  5.549E-01 &  1.850E-01 &  9.249E-02 &  1.173E+02 \\
 esta  131000 &  2.682E-01 &   3 &    8 &  6.821E-01 &  2.274E-01 &  8.526E-02 &  1.241E+02 \\
 esta  132000 &  3.061E-01 &   2 &    5 &  4.246E-01 &  2.123E-01 &  8.492E-02 &  1.116E+02 \\
 esta  133000 &  2.396E-01 &   3 &   16 &  1.357E+00 &  4.523E-01 &  8.481E-02 &  1.169E+02 \\
 esta  134000 &  3.018E-01 &   2 &    7 &  5.548E-01 &  2.774E-01 &  7.926E-02 &  1.106E+02 \\
 esta  135000 &  2.998E-01 &   2 &   19 &  1.633E+00 &  8.164E-01 &  8.594E-02 &  1.094E+02 \\
 esta  136000 &  2.979E-01 &   2 &    9 &  6.998E-01 &  3.499E-01 &  7.775E-02 &  1.107E+02 \\
 esta  137000 &  2.960E-01 &   3 &   11 &  8.847E-01 &  2.949E-01 &  8.043E-02 &  1.132E+02 \\
 esta  138000 &  2.939E-01 &   3 &   12 &  9.891E-01 &  3.297E-01 &  8.243E-02 &  1.081E+02 \\
 esta  139000 &  2.528E-01 &   3 &    8 &  6.801E-01 &  2.267E-01 &  8.501E-02 &  1.142E+02 \\
 esta  140000 &  2.902E-01 &   3 &   11 &  9.314E-01 &  3.105E-01 &  8.467E-02 &  1.179E+02 \\
 esta  141000 &  2.003E-01 &   3 &   16 &  1.374E+00 &  4.579E-01 &  8.586E-02 &  1.146E+02 \\
 esta  142000 &  2.865E-01 &   3 &   14 &  1.178E+00 &  3.927E-01 &  8.416E-02 &  1.158E+02 \\
 esta  143000 &  2.846E-01 &   2 &    8 &  7.389E-01 &  3.694E-01 &  9.236E-02 &  1.113E+02 \\
 esta  144000 &  2.214E-01 &   5 &   15 &  1.282E+00 &  2.565E-01 &  8.549E-02 &  1.167E+02 \\
 esta  145000 &  2.812E-01 &   3 &    9 &  7.644E-01 &  2.548E-01 &  8.493E-02 &  1.239E+02 \\
 esta  146000 &  2.796E-01 &   2 &    7 &  5.620E-01 &  2.810E-01 &  8.029E-02 &  1.120E+02 \\
 esta  147000 &  2.779E-01 &   8 &   21 &  2.977E+00 &  3.721E-01 &  1.417E-01 &  1.194E+02 \\
 esta  148000 &  2.763E-01 &   4 &   16 &  1.370E+00 &  3.424E-01 &  8.561E-02 &  1.200E+02 \\
 esta  149000 &  2.746E-01 &   2 &    5 &  4.461E-01 &  2.231E-01 &  8.923E-02 &  1.196E+02 \\
 esta  150000 &  2.730E-01 &   3 &    7 &  5.777E-01 &  1.926E-01 &  8.252E-02 &  1.149E+02 \\
